latitude,longitude,Dsecond
296242886.0,-823381761.0,2000.0
56.0,-24.0,2149.0
296242887.0,-823381762.0,2249.0
44.0,-29.0,2349.0
296242887.0,-823381762.0,2450.0
50.0,-33.0,2549.0
296242888.0,-823381762.0,2649.0
62.0,-48.0,2749.0
296242888.0,-823381763.0,2799.0
55.0,-49.0,2949.0
296242879.0,-823381760.0,3049.0
56.0,-48.0,3149.0
296242878.0,-823381760.0,3249.0
58.0,-48.0,3299.0
296242877.0,-823381760.0,3449.0
55.0,-51.0,3549.0
296242876.0,-823381760.0,3649.0
55.0,-50.0,3749.0
296242880.0,-823381759.0,3799.0
53.0,-42.0,3949.0
296242879.0,-823381759.0,4049.0
50.0,-39.0,4149.0
296242878.0,-823381759.0,4249.0
61.0,-38.0,4349.0
296242877.0,-823381759.0,4449.0
56.0,-27.0,4549.0
296242877.0,-823381759.0,4649.0
43.0,-15.0,4749.0
296242880.0,-823381759.0,4799.0
47.0,-13.0,4949.0
296242881.0,-823381759.0,5049.0
51.0,-15.0,5149.0
296242881.0,-823381759.0,5249.0
52.0,-21.0,5349.0
296242882.0,-823381759.0,5399.0
58.0,53.0,5549.0
296242883.0,-823381759.0,5649.0
54.0,76.0,5749.0
296242878.0,-823381760.0,5849.0
42.0,-10.0,5949.0
296242878.0,-823381761.0,6000.0
61.0,-116.0,6099.0
296242878.0,-823381761.0,6249.0
57.0,-11.0,6299.0
296242878.0,-823381761.0,6449.0
48.0,-823381761.0,6549.0
296242878.0,-29.0,6649.0
57.0,-823381762.0,6749.0
296242884.0,-19.0,6849.0
53.0,-823381762.0,6949.0
296242885.0,-19.0,7049.0
53.0,-823381763.0,7149.0
296242887.0,-28.0,7249.0
48.0,-823381763.0,7349.0
296242888.0,-32.0,7449.0
57.0,-823381763.0,7499.0
296242889.0,-23.0,7599.0
56.0,-823381762.0,7749.0
296242882.0,-37.0,7849.0
50.0,-823381762.0,7949.0
296242882.0,-27.0,8049.0
51.0,-823381762.0,8149.0
296242882.0,-33.0,8249.0
50.0,-823381763.0,8349.0
296242882.0,-30.0,8399.0
50.0,-823381763.0,8549.0
296242882.0,-26.0,8649.0
49.0,-823381763.0,8749.0
296242882.0,-25.0,8799.0
48.0,-823381763.0,8949.0
296242884.0,-28.0,9000.0
55.0,-823381763.0,9149.0
296242885.0,-12.0,9199.0
46.0,-823381763.0,9299.0
296242885.0,-24.0,9449.0
48.0,-823381763.0,9549.0
296242886.0,-34.0,9599.0
55.0,-823381763.0,9749.0
296242889.0,-10.0,9799.0
51.0,-823381763.0,9949.0
296242889.0,-10.0,10000.0
