latitude,longitude,Dsecond
296239032.0,-823381616.0,26250.0
296239033.0,-823381616.0,26350.0
296239033.0,-823381616.0,26450.0
296239033.0,-823381616.0,26550.0
296239033.0,-823381616.0,26650.0
296239033.0,-823381616.0,26800.0
296239033.0,-823381616.0,26850.0
296239033.0,-823381616.0,26950.0
296239033.0,-823381616.0,27050.0
296239033.0,-823381616.0,27150.0
296239033.0,-823381616.0,27250.0
296239033.0,-823381615.0,27400.0
296239033.0,-823381615.0,27450.0
296239033.0,-823381615.0,27550.0
296239033.0,-823381615.0,27700.0
296239033.0,-823381614.0,27800.0
296239033.0,-823381614.0,27850.0
296239033.0,-823381614.0,27950.0
296239033.0,-823381614.0,28000.0
296239033.0,-823381614.0,28200.0
296239033.0,-823381614.0,28250.0
296239031.0,-823381614.0,28350.0
296239031.0,-823381614.0,28450.0
296239031.0,-823381614.0,28550.0
296239031.0,-823381614.0,28650.0
296239031.0,-823381613.0,28800.0
296239031.0,-823381613.0,28850.0
296239031.0,-823381613.0,28950.0
296239031.0,-823381613.0,29050.0
296239031.0,-823381613.0,29200.0
296239031.0,-823381613.0,29250.0
296239030.0,-823381614.0,29350.0
296239030.0,-823381614.0,29450.0
296239030.0,-823381614.0,29500.0
296239030.0,-823381614.0,29650.0
296239030.0,-823381614.0,29800.0
296239030.0,-823381615.0,29850.0
296239030.0,-823381615.0,29950.0
296239030.0,-823381615.0,30100.0
296239030.0,-823381615.0,30200.0
296239030.0,-823381615.0,30250.0
296239029.0,-823381613.0,30350.0
296239029.0,-823381613.0,30450.0
296239029.0,-823381613.0,30550.0
296239029.0,-823381613.0,30650.0
296239029.0,-823381612.0,30750.0
296239028.0,-823381612.0,30850.0
296239028.0,-823381612.0,30950.0
296239028.0,-823381611.0,31100.0
296239028.0,-823381611.0,31200.0
296239028.0,-823381611.0,31250.0
296239028.0,-823381612.0,31350.0
296239028.0,-823381613.0,31450.0
296239028.0,-823381613.0,31550.0
296239028.0,-823381613.0,31650.0
296239028.0,-823381613.0,31750.0
296239028.0,-823381611.0,31850.0
296239028.0,-823381611.0,31950.0
296239028.0,-823381611.0,32050.0
296239028.0,-823381612.0,32150.0
296239028.0,-823381612.0,32250.0
296239026.0,-823381610.0,32350.0
296239026.0,-823381610.0,32450.0
296239026.0,-823381610.0,32550.0
296239026.0,-823381610.0,32650.0
296239026.0,-823381610.0,32750.0
296239025.0,-823381607.0,32850.0
296239024.0,-823381607.0,32950.0
296239024.0,-823381607.0,33050.0
296239024.0,-823381606.0,33150.0
296239024.0,-823381606.0,33250.0
296239023.0,-823381605.0,33350.0
296239023.0,-823381605.0,33450.0
296239023.0,-823381605.0,33550.0
296239023.0,-823381605.0,33700.0
296239023.0,-823381605.0,33750.0
296239022.0,-823381606.0,33850.0
296239022.0,-823381606.0,33950.0
296239022.0,-823381606.0,34150.0
296239022.0,-823381606.0,34250.0
296239022.0,-823381604.0,34350.0
296239022.0,-823381604.0,34450.0
296239022.0,-823381604.0,34550.0
296239022.0,-823381604.0,34650.0
296239022.0,-823381604.0,34750.0
296239021.0,-823381604.0,34850.0
296239021.0,-823381604.0,34950.0
296239021.0,-823381604.0,35050.0
296239021.0,-823381604.0,35150.0
296239021.0,-823381604.0,35250.0
296239020.0,-823381603.0,35350.0
296239020.0,-823381603.0,35400.0
296239020.0,-823381603.0,35550.0
296239020.0,-823381603.0,35650.0
296239020.0,-823381603.0,35750.0
296239020.0,-823381602.0,35850.0
296239020.0,-823381602.0,35950.0
