latitude,longitude,Dsecond
296360237.0,-823394401.0,58750.0
296360168.0,-823394401.0,58799.0
296360004.0,-823394400.0,58950.0
296359950.0,-823394400.0,59000.0
296359786.0,-823394399.0,59150.0
296359677.0,-823394398.0,59250.0
296359605.0,-823394398.0,59299.0
296359437.0,-823394398.0,59450.0
296359381.0,-823394398.0,59500.0
296359268.0,-823394399.0,59600.0
296359100.0,-823394399.0,59750.0
296358914.0,-823394408.0,59899.0
296358799.0,-823394410.0,100.0
296358684.0,-823394413.0,200.0
296358568.0,-823394416.0,299.0
296358438.0,-823394409.0,399.0
296358320.0,-823394410.0,500.0
296358202.0,-823394411.0,600.0
296358084.0,-823394412.0,700.0
296357966.0,-823394413.0,799.0
296357834.0,-823394410.0,899.0
296357713.0,-823394410.0,1000.0
296357592.0,-823394410.0,1100.0
296357471.0,-823394409.0,1200.0
296357351.0,-823394408.0,1299.0
296357214.0,-823394414.0,1399.0
296357089.0,-823394414.0,1500.0
296356965.0,-823394414.0,1600.0
296356841.0,-823394414.0,1650.0
296356779.0,-823394415.0,1799.0
296356581.0,-823394417.0,1899.0
296356454.0,-823394417.0,2000.0
296356328.0,-823394417.0,2100.0
296356201.0,-823394417.0,2250.0
296356011.0,-823394417.0,2299.0
296355934.0,-823394423.0,2399.0
296355805.0,-823394424.0,2500.0
296355675.0,-823394425.0,2600.0
296355546.0,-823394427.0,2750.0
296355352.0,-823394429.0,2849.0
296355206.0,-823394424.0,2899.0
296355140.0,-823394424.0,3050.0
296354941.0,-823394424.0,3100.0
296354875.0,-823394424.0,3200.0
296354743.0,-823394424.0,3299.0
296354594.0,-823394422.0,3399.0
296354459.0,-823394422.0,3500.0
296354323.0,-823394421.0,3650.0
296354120.0,-823394421.0,3700.0
296354052.0,-823394420.0,3849.0
296353837.0,-823394419.0,3899.0
296353768.0,-823394419.0,4000.0
296353630.0,-823394418.0,4100.0
296353492.0,-823394417.0,4200.0
296353354.0,-823394416.0,4349.0
296353136.0,-823394410.0,4450.0
296352996.0,-823394408.0,4550.0
296352856.0,-823394406.0,4650.0
296352716.0,-823394404.0,4750.0
296352576.0,-823394401.0,4849.0
296352423.0,-823394407.0,4899.0
296352352.0,-823394406.0,5050.0
296352138.0,-823394405.0,5150.0
296351996.0,-823394404.0,5200.0
296351925.0,-823394403.0,5299.0
296351772.0,-823394403.0,5399.0
296351627.0,-823394402.0,5500.0
296351483.0,-823394401.0,5600.0
296351338.0,-823394401.0,5700.0
296351194.0,-823394400.0,5799.0
296351036.0,-823394398.0,5950.0
296350816.0,-823394397.0,6000.0
296350742.0,-823394397.0,6100.0
296350595.0,-823394396.0,6200.0
296350449.0,-823394396.0,6299.0
296350291.0,-823394395.0,6450.0
296350068.0,-823394394.0,6550.0
296349919.0,-823394394.0,6600.0
296349844.0,-823394394.0,6700.0
296349695.0,-823394393.0,6799.0
296349536.0,-823394390.0,6899.0
296349385.0,-823394389.0,7000.0
296349234.0,-823394388.0,7100.0
296349083.0,-823394387.0,7200.0
296348932.0,-823394386.0,7299.0
296348775.0,-823394386.0,7399.0
296348623.0,-823394385.0,7500.0
296348471.0,-823394384.0,7650.0
296348243.0,-823394383.0,7750.0
296348091.0,-823394382.0,7799.0
296348014.0,-823394383.0,7899.0
296347862.0,-823394382.0,8000.0
296347709.0,-823394381.0,8050.0
296347633.0,-823394381.0,8250.0
296347329.0,-823394380.0,8349.0
296347179.0,-823394375.0,8399.0
296347103.0,-823394375.0,8500.0
296346952.0,-823394373.0,8600.0
296346800.0,-823394372.0,8700.0
296346648.0,-823394370.0,8799.0
296346498.0,-823394379.0,8899.0
296346346.0,-823394380.0,9000.0
296346195.0,-823394381.0,9100.0
296346043.0,-823394382.0,9200.0
296345892.0,-823394384.0,9299.0
296345743.0,-823394382.0,9450.0
296345517.0,-823394384.0,9500.0
296345442.0,-823394385.0,9600.0
296345291.0,-823394386.0,9700.0
296345140.0,-823394388.0,9799.0
296344990.0,-823394382.0,9899.0
296344839.0,-823394381.0,10000.0
296344689.0,-823394381.0,10100.0
296344538.0,-823394381.0,10200.0
296344387.0,-823394380.0,10299.0
