latitude,longitude,Dsecond
296238957.0,-823381588.0,13500.0
296238957.0,-823381588.0,13550.0
296238958.0,-823381587.0,13700.0
296238957.0,-823381587.0,13800.0
296238957.0,-823381587.0,13900.0
296238957.0,-823381586.0,13950.0
296238957.0,-823381585.0,14100.0
296238957.0,-823381584.0,14200.0
296238957.0,-823381583.0,14300.0
296238957.0,-823381588.0,14400.0
296238957.0,-823381587.0,14550.0
296238957.0,-823381586.0,14700.0
296238956.0,-823381590.0,14800.0
296238956.0,-823381589.0,14850.0
296238957.0,-823381589.0,15000.0
296238957.0,-823381589.0,15100.0
296238957.0,-823381589.0,15200.0
296238959.0,-823381589.0,15300.0
296238959.0,-823381588.0,15400.0
296238959.0,-823381588.0,15500.0
296238960.0,-823381587.0,15600.0
296238960.0,-823381587.0,15700.0
296238960.0,-823381586.0,15800.0
296238959.0,-823381589.0,15900.0
296238959.0,-823381588.0,16000.0
296238959.0,-823381588.0,16100.0
296238959.0,-823381588.0,16200.0
296238959.0,-823381588.0,16300.0
296238958.0,-823381590.0,16400.0
296238958.0,-823381590.0,16500.0
296238958.0,-823381590.0,16600.0
296238958.0,-823381590.0,16700.0
296238959.0,-823381590.0,16800.0
296238959.0,-823381590.0,16850.0
296238959.0,-823381590.0,16950.0
296238959.0,-823381590.0,17100.0
296238959.0,-823381590.0,17200.0
296238958.0,-823381592.0,17300.0
296238958.0,-823381592.0,17400.0
296238958.0,-823381592.0,17500.0
296238958.0,-823381593.0,17600.0
296238958.0,-823381593.0,17700.0
296238956.0,-823381592.0,17800.0
296238956.0,-823381592.0,17900.0
296238956.0,-823381592.0,18000.0
296238955.0,-823381593.0,18100.0
296238955.0,-823381593.0,18200.0
296238955.0,-823381594.0,18300.0
296238955.0,-823381594.0,18400.0
296238955.0,-823381595.0,18450.0
296238955.0,-823381595.0,18600.0
296238955.0,-823381596.0,18700.0
296238955.0,-823381596.0,18750.0
296238954.0,-823381593.0,18900.0
296238954.0,-823381593.0,19000.0
296238954.0,-823381594.0,19100.0
296238953.0,-823381594.0,19200.0
296238955.0,-823381589.0,19300.0
296238955.0,-823381589.0,19400.0
296238955.0,-823381588.0,19500.0
296238956.0,-823381588.0,19600.0
296238956.0,-823381588.0,19700.0
296238955.0,-823381586.0,19800.0
296238955.0,-823381585.0,19900.0
296238956.0,-823381585.0,20000.0
296238956.0,-823381585.0,20100.0
296238956.0,-823381585.0,20200.0
296238955.0,-823381584.0,20400.0
296238955.0,-823381585.0,20500.0
296238955.0,-823381585.0,20600.0
296238955.0,-823381585.0,20700.0
296238956.0,-823381580.0,20800.0
296238956.0,-823381580.0,20900.0
296238957.0,-823381580.0,21000.0
296238957.0,-823381580.0,21100.0
296238957.0,-823381580.0,21200.0
296238957.0,-823381573.0,21300.0
296238957.0,-823381573.0,21400.0
296238958.0,-823381573.0,21500.0
296238958.0,-823381573.0,21600.0
296238958.0,-823381573.0,21700.0
296238958.0,-823381572.0,21800.0
296238956.0,-823381569.0,21900.0
296238957.0,-823381569.0,22000.0
296238957.0,-823381569.0,22100.0
296238957.0,-823381569.0,22200.0
296238957.0,-823381569.0,22300.0
296238954.0,-823381568.0,22400.0
296238954.0,-823381568.0,22500.0
296238954.0,-823381568.0,22600.0
296238953.0,-823381569.0,22700.0
296238957.0,-823381563.0,22850.0
296238957.0,-823381563.0,22900.0
296238957.0,-823381563.0,23000.0
296238957.0,-823381563.0,23100.0
296238957.0,-823381563.0,23250.0
296238957.0,-823381562.0,23300.0
296238957.0,-823381559.0,23400.0
296238957.0,-823381559.0,23550.0
296238957.0,-823381559.0,23600.0
296238957.0,-823381559.0,23700.0
296238958.0,-823381554.0,23800.0
296238958.0,-823381554.0,23900.0
296238958.0,-823381554.0,24000.0
296238958.0,-823381554.0,24100.0
296238958.0,-823381554.0,24200.0
296238959.0,-823381550.0,24350.0
296238959.0,-823381550.0,24400.0
