latitude,longitude,Dsecond
296238927.0,-823381511.0,41550.0
296238928.0,-823381511.0,41650.0
296238928.0,-823381511.0,41750.0
296238925.0,-823381512.0,41800.0
296238925.0,-823381512.0,41950.0
296238925.0,-823381512.0,42050.0
296238925.0,-823381512.0,42150.0
296238925.0,-823381512.0,42250.0
296238924.0,-823381512.0,42350.0
296238924.0,-823381512.0,42450.0
296238924.0,-823381512.0,42550.0
296238924.0,-823381513.0,42650.0
296238924.0,-823381513.0,42750.0
296238923.0,-823381512.0,42850.0
296238923.0,-823381512.0,42950.0
296238923.0,-823381512.0,43050.0
296238923.0,-823381512.0,43150.0
296238923.0,-823381512.0,43200.0
296238923.0,-823381511.0,43350.0
296238923.0,-823381511.0,43450.0
296238923.0,-823381511.0,43550.0
296238924.0,-823381511.0,43650.0
296238924.0,-823381511.0,43750.0
296238923.0,-823381511.0,43850.0
296238924.0,-823381511.0,43950.0
296238924.0,-823381511.0,44050.0
296238924.0,-823381511.0,44150.0
296238924.0,-823381511.0,44250.0
296238923.0,-823381511.0,44350.0
296238923.0,-823381511.0,44450.0
296238924.0,-823381511.0,44550.0
296238924.0,-823381511.0,44650.0
296238924.0,-823381511.0,44750.0
296238924.0,-823381512.0,44850.0
296238924.0,-823381512.0,44950.0
296238924.0,-823381512.0,45050.0
296238924.0,-823381512.0,45150.0
296238924.0,-823381512.0,45250.0
296238924.0,-823381512.0,45350.0
296238924.0,-823381512.0,45450.0
296238924.0,-823381512.0,45650.0
296238924.0,-823381512.0,45750.0
296238924.0,-823381512.0,45800.0
296238924.0,-823381511.0,45950.0
296238924.0,-823381511.0,46050.0
296238923.0,-823381507.0,46150.0
296238923.0,-823381507.0,46200.0
296238923.0,-823381506.0,46350.0
296238923.0,-823381505.0,46450.0
296238923.0,-823381505.0,46500.0
296238923.0,-823381504.0,46650.0
296238923.0,-823381503.0,46750.0
296238923.0,-823381504.0,46850.0
296238923.0,-823381504.0,46900.0
296238923.0,-823381504.0,47000.0
296238924.0,-823381504.0,47100.0
296238924.0,-823381504.0,47250.0
296238923.0,-823381504.0,47350.0
296238923.0,-823381504.0,47450.0
296238923.0,-823381503.0,47550.0
296238923.0,-823381503.0,47650.0
296238924.0,-823381503.0,47750.0
296238923.0,-823381503.0,47850.0
296238923.0,-823381502.0,47950.0
296238923.0,-823381502.0,48050.0
296238923.0,-823381502.0,48150.0
296238924.0,-823381502.0,48250.0
296238921.0,-823381502.0,48350.0
296238922.0,-823381502.0,48400.0
296238922.0,-823381501.0,48650.0
296238922.0,-823381501.0,48750.0
296238921.0,-823381500.0,48850.0
296238921.0,-823381500.0,48950.0
296238921.0,-823381500.0,49050.0
296238921.0,-823381499.0,49150.0
296238922.0,-823381499.0,49250.0
296238920.0,-823381497.0,49350.0
296238920.0,-823381497.0,49400.0
296238920.0,-823381496.0,49550.0
296238920.0,-823381496.0,49650.0
296238921.0,-823381496.0,49750.0
296238918.0,-823381495.0,49850.0
296238918.0,-823381495.0,49950.0
296238918.0,-823381495.0,50050.0
296238919.0,-823381495.0,50150.0
296238919.0,-823381495.0,50250.0
296238919.0,-823381492.0,50350.0
296238919.0,-823381491.0,50450.0
296238920.0,-823381491.0,50550.0
296238920.0,-823381491.0,50650.0
296238920.0,-823381491.0,50750.0
296238919.0,-823381489.0,50850.0
296238919.0,-823381489.0,50950.0
296238919.0,-823381489.0,51050.0
296238919.0,-823381488.0,51250.0
296238920.0,-823381488.0,51300.0
296238919.0,-823381486.0,51450.0
296238920.0,-823381486.0,51500.0
296238920.0,-823381486.0,51650.0
296238920.0,-823381486.0,51750.0
296238918.0,-823381485.0,51850.0
296238918.0,-823381485.0,51900.0
296238918.0,-823381484.0,52050.0
296238918.0,-823381484.0,52100.0
296238918.0,-823381484.0,52250.0
296238918.0,-823381483.0,52350.0
296238918.0,-823381483.0,52450.0
296238918.0,-823381483.0,52500.0
296238918.0,-823381483.0,52650.0
296238919.0,-823381483.0,52750.0
296238919.0,-823381481.0,52900.0
296238919.0,-823381482.0,53000.0
296238920.0,-823381482.0,53150.0
296238920.0,-823381482.0,53250.0
296238919.0,-823381479.0,53350.0
296238919.0,-823381479.0,53450.0
296238919.0,-823381479.0,53550.0
296238919.0,-823381479.0,53600.0
296238919.0,-823381479.0,53700.0
296238920.0,-823381477.0,53850.0
296238920.0,-823381477.0,53950.0
296238921.0,-823381477.0,54000.0
296238921.0,-823381477.0,54100.0
296238921.0,-823381477.0,54250.0
296238921.0,-823381474.0,54350.0
296238921.0,-823381474.0,54450.0
296238922.0,-823381474.0,54550.0
296238922.0,-823381474.0,54650.0
296238922.0,-823381473.0,54750.0
296238921.0,-823381471.0,54850.0
296238922.0,-823381471.0,54950.0
296238922.0,-823381471.0,55050.0
296238922.0,-823381470.0,55150.0
296238922.0,-823381470.0,55250.0
296238920.0,-823381470.0,55350.0
296238920.0,-823381470.0,55450.0
296238921.0,-823381469.0,55500.0
296238921.0,-823381469.0,55600.0
296238921.0,-823381469.0,55700.0
296238921.0,-823381467.0,55850.0
296238921.0,-823381467.0,55900.0
296238921.0,-823381466.0,56050.0
296238921.0,-823381466.0,56150.0
296238921.0,-823381466.0,56250.0
296238920.0,-823381463.0,56350.0
296238920.0,-823381463.0,56450.0
296238921.0,-823381463.0,56550.0
296238921.0,-823381463.0,56650.0
296238921.0,-823381463.0,56750.0
296238922.0,-823381460.0,56850.0
296238922.0,-823381460.0,56950.0
296238922.0,-823381460.0,57050.0
296238922.0,-823381460.0,57150.0
296238923.0,-823381459.0,57250.0
296238922.0,-823381457.0,57350.0
296238923.0,-823381457.0,57450.0
296238923.0,-823381457.0,57550.0
296238923.0,-823381457.0,57650.0
296238923.0,-823381456.0,57750.0
296238924.0,-823381455.0,57850.0
296238924.0,-823381455.0,57950.0
296238924.0,-823381455.0,58050.0
296238924.0,-823381455.0,58150.0
296238925.0,-823381455.0,58200.0
296238925.0,-823381453.0,58350.0
296238925.0,-823381453.0,58450.0
296238925.0,-823381453.0,58550.0
296238925.0,-823381453.0,58650.0
296238925.0,-823381453.0,58750.0
296238928.0,-823381450.0,58850.0
296238929.0,-823381450.0,58950.0
296238929.0,-823381450.0,59150.0
296238930.0,-823381450.0,59250.0
296238932.0,-823381446.0,59350.0
296238932.0,-823381446.0,59400.0
296238933.0,-823381446.0,59550.0
296238933.0,-823381445.0,59650.0
296238933.0,-823381445.0,59750.0
296238933.0,-823381444.0,59850.0
296238933.0,-823381444.0,59950.0
296238934.0,-823381444.0,50.0
296238934.0,-823381444.0,250.0
296238934.0,-823381443.0,350.0
296238935.0,-823381444.0,450.0
296238935.0,-823381444.0,550.0
296238935.0,-823381444.0,650.0
296238935.0,-823381444.0,750.0
296238937.0,-823381441.0,850.0
296238937.0,-823381441.0,950.0
296238937.0,-823381441.0,1050.0
296238937.0,-823381441.0,1150.0
296238938.0,-823381441.0,1250.0
296238937.0,-823381439.0,1350.0
296238937.0,-823381439.0,1450.0
296238937.0,-823381439.0,1550.0
296238937.0,-823381439.0,1650.0
296238937.0,-823381438.0,1750.0
296238938.0,-823381438.0,1850.0
296238938.0,-823381438.0,1950.0
296238938.0,-823381438.0,2000.0
