latitude,longitude,Dsecond
296238373.0,-823381573.0,53000.0
296238373.0,-823381573.0,53100.0
296238373.0,-823381573.0,53200.0
296238371.0,-823381574.0,53300.0
296238372.0,-823381574.0,53400.0
296238373.0,-823381573.0,53500.0
296238373.0,-823381573.0,53600.0
296238374.0,-823381573.0,53750.0
296238368.0,-823381575.0,53800.0
296238368.0,-823381575.0,53950.0
296238368.0,-823381575.0,54000.0
296238368.0,-823381574.0,54150.0
296238368.0,-823381574.0,54200.0
296238365.0,-823381574.0,54350.0
296238365.0,-823381574.0,54450.0
296238365.0,-823381574.0,54550.0
296238366.0,-823381573.0,54650.0
296238366.0,-823381573.0,54750.0
296238363.0,-823381574.0,54850.0
296238363.0,-823381574.0,54950.0
296238363.0,-823381574.0,55000.0
296238363.0,-823381573.0,55100.0
296238364.0,-823381573.0,55250.0
296238360.0,-823381575.0,55350.0
296238360.0,-823381575.0,55400.0
296238360.0,-823381575.0,55500.0
296238360.0,-823381575.0,55600.0
296238361.0,-823381575.0,55700.0
296238357.0,-823381576.0,55800.0
296238357.0,-823381576.0,55950.0
296238357.0,-823381576.0,56000.0
296238358.0,-823381576.0,56150.0
296238355.0,-823381577.0,56300.0
296238355.0,-823381576.0,56400.0
296238355.0,-823381576.0,56550.0
296238355.0,-823381576.0,56600.0
296238356.0,-823381576.0,56700.0
296238352.0,-823381576.0,56800.0
296238352.0,-823381576.0,56950.0
296238352.0,-823381576.0,57000.0
296238353.0,-823381576.0,57100.0
296238353.0,-823381576.0,57200.0
296238349.0,-823381573.0,57350.0
296238349.0,-823381573.0,57450.0
296238349.0,-823381573.0,57500.0
296238349.0,-823381572.0,57650.0
296238350.0,-823381572.0,57700.0
296238346.0,-823381572.0,57850.0
296238346.0,-823381572.0,57900.0
296238346.0,-823381572.0,58000.0
296238346.0,-823381572.0,58150.0
296238346.0,-823381572.0,58250.0
296238344.0,-823381570.0,58300.0
296238345.0,-823381570.0,58450.0
296238345.0,-823381570.0,58550.0
296238345.0,-823381570.0,58650.0
296238345.0,-823381570.0,58750.0
296238343.0,-823381569.0,58850.0
296238344.0,-823381569.0,58950.0
296238344.0,-823381569.0,59000.0
296238344.0,-823381569.0,59150.0
296238344.0,-823381569.0,59200.0
296238342.0,-823381566.0,59300.0
296238342.0,-823381565.0,59450.0
296238343.0,-823381565.0,59550.0
296238343.0,-823381565.0,59650.0
296238343.0,-823381564.0,59750.0
296238342.0,-823381564.0,59850.0
296238342.0,-823381564.0,59900.0
296238343.0,-823381563.0,100.0
296238343.0,-823381563.0,200.0
296238343.0,-823381563.0,350.0
296238342.0,-823381564.0,450.0
296238342.0,-823381564.0,550.0
296238343.0,-823381564.0,650.0
296238343.0,-823381564.0,700.0
296238343.0,-823381564.0,850.0
296238341.0,-823381564.0,950.0
296238341.0,-823381564.0,1050.0
296238342.0,-823381564.0,1150.0
296238342.0,-823381563.0,1250.0
296238343.0,-823381563.0,1300.0
296238341.0,-823381563.0,1400.0
296238341.0,-823381563.0,1550.0
296238342.0,-823381562.0,1650.0
296238343.0,-823381562.0,1750.0
296238343.0,-823381562.0,1800.0
296238340.0,-823381562.0,1950.0
296238341.0,-823381562.0,2000.0
296238341.0,-823381562.0,2150.0
296238341.0,-823381561.0,2200.0
296238341.0,-823381561.0,2350.0
296238340.0,-823381561.0,2400.0
296238341.0,-823381561.0,2550.0
296238341.0,-823381560.0,2650.0
296238341.0,-823381560.0,2750.0
296238342.0,-823381560.0,2800.0
296238339.0,-823381560.0,2950.0
296238339.0,-823381560.0,3050.0
296238339.0,-823381560.0,3150.0
296238340.0,-823381560.0,3250.0
296238340.0,-823381559.0,3350.0
296238338.0,-823381560.0,3450.0
296238338.0,-823381560.0,3550.0
296238339.0,-823381560.0,3650.0
296238339.0,-823381560.0,3750.0
296238339.0,-823381560.0,3800.0
296238336.0,-823381561.0,3900.0
296238336.0,-823381561.0,4050.0
296238336.0,-823381561.0,4150.0
296238337.0,-823381561.0,4250.0
296238337.0,-823381561.0,4300.0
296238335.0,-823381562.0,4400.0
296238335.0,-823381562.0,4550.0
296238336.0,-823381562.0,4650.0
296238336.0,-823381562.0,4750.0
296238336.0,-823381561.0,4850.0
296238337.0,-823381561.0,4950.0
296238338.0,-823381561.0,5000.0
296238338.0,-823381561.0,5100.0
296238338.0,-823381560.0,5200.0
296238339.0,-823381560.0,5300.0
296238339.0,-823381561.0,5450.0
296238339.0,-823381561.0,5550.0
296238340.0,-823381561.0,5650.0
296238340.0,-823381561.0,5750.0
296238341.0,-823381561.0,5850.0
296238339.0,-823381562.0,5950.0
296238340.0,-823381562.0,6050.0
296238340.0,-823381562.0,6150.0
296238340.0,-823381561.0,6250.0
296238341.0,-823381561.0,6350.0
296238341.0,-823381562.0,6450.0
296238342.0,-823381562.0,6550.0
296238342.0,-823381563.0,6650.0
296238343.0,-823381563.0,6750.0
296238343.0,-823381563.0,6850.0
296238344.0,-823381562.0,6950.0
296238344.0,-823381562.0,7050.0
296238344.0,-823381562.0,7100.0
296238344.0,-823381562.0,7250.0
296238345.0,-823381562.0,7350.0
296238344.0,-823381561.0,7450.0
296238344.0,-823381561.0,7550.0
296238345.0,-823381561.0,7600.0
296238345.0,-823381561.0,7750.0
296238345.0,-823381561.0,7850.0
296238347.0,-823381560.0,7950.0
296238347.0,-823381560.0,8050.0
296238348.0,-823381560.0,8150.0
296238348.0,-823381560.0,8250.0
296238348.0,-823381560.0,8350.0
296238349.0,-823381559.0,8450.0
296238349.0,-823381559.0,8550.0
296238349.0,-823381559.0,8650.0
296238350.0,-823381559.0,8750.0
296238350.0,-823381559.0,8850.0
296238351.0,-823381560.0,8950.0
296238351.0,-823381560.0,9050.0
296238351.0,-823381560.0,9150.0
296238351.0,-823381560.0,9250.0
296238352.0,-823381560.0,9350.0
296238352.0,-823381560.0,9450.0
296238353.0,-823381560.0,9550.0
296238353.0,-823381560.0,9650.0
296238354.0,-823381560.0,9750.0
296238354.0,-823381560.0,9850.0
296238352.0,-823381562.0,9950.0
296238353.0,-823381561.0,10050.0
296238353.0,-823381561.0,10150.0
296238353.0,-823381561.0,10250.0
296238354.0,-823381561.0,10350.0
296238351.0,-823381562.0,10450.0
296238352.0,-823381562.0,10550.0
296238352.0,-823381562.0,10650.0
296238352.0,-823381561.0,10800.0
296238352.0,-823381562.0,10850.0
296238352.0,-823381562.0,10950.0
