latitude,longitude,Dsecond
296141206.0,-823524591.0,28250.0
296141182.0,-823524772.0,28350.0
296141170.0,-823524865.0,28400.0
296141144.0,-823525051.0,28500.0
296141105.0,-823525331.0,28650.0
296141079.0,-823525517.0,28750.0
296141077.0,-823525697.0,28850.0
296141066.0,-823525790.0,28900.0
296141044.0,-823525975.0,29000.0
296141022.0,-823526161.0,29100.0
296140989.0,-823526439.0,29250.0
296140978.0,-823526532.0,29300.0
296140924.0,-823526805.0,29450.0
296140898.0,-823526989.0,29550.0
296140885.0,-823527081.0,29600.0
296140846.0,-823527358.0,29750.0
296140842.0,-823527531.0,29850.0
296140830.0,-823527622.0,29900.0
296140807.0,-823527806.0,30000.0
296140784.0,-823527989.0,30100.0
296140762.0,-823528172.0,30200.0
296140739.0,-823528355.0,30300.0
296140676.0,-823528537.0,30400.0
296140646.0,-823528720.0,30500.0
296140615.0,-823528902.0,30600.0
296140583.0,-823529085.0,30700.0
296140550.0,-823529267.0,30800.0
296140594.0,-823529458.0,30900.0
296140576.0,-823529642.0,31000.0
296140558.0,-823529827.0,31100.0
296140542.0,-823530011.0,31200.0
296140526.0,-823530196.0,31300.0
296140437.0,-823530474.0,31450.0
296140424.0,-823530566.0,31500.0
296140383.0,-823530843.0,31650.0
296140355.0,-823531027.0,31750.0
296140341.0,-823531119.0,31800.0
296140313.0,-823531404.0,31950.0
296140299.0,-823531496.0,32000.0
296140271.0,-823531681.0,32100.0
296140243.0,-823531866.0,32200.0
296140229.0,-823531958.0,32250.0
296140171.0,-823532341.0,32450.0
296140140.0,-823532526.0,32550.0
296140125.0,-823532619.0,32600.0
296140078.0,-823532897.0,32750.0
296140062.0,-823532990.0,32800.0
296140029.0,-823533277.0,32950.0
296139999.0,-823533463.0,33050.0
296139984.0,-823533557.0,33100.0
296139954.0,-823533743.0,33200.0
296139909.0,-823534022.0,33350.0
296139893.0,-823534115.0,33400.0
296139862.0,-823534300.0,33500.0
296139799.0,-823534672.0,33700.0
296139767.0,-823534857.0,33800.0
296139722.0,-823535133.0,33950.0
296139706.0,-823535226.0,34000.0
296139657.0,-823535503.0,34150.0
296139624.0,-823535688.0,34250.0
296139591.0,-823535875.0,34350.0
296139558.0,-823536060.0,34450.0
296139524.0,-823536245.0,34550.0
296139490.0,-823536429.0,34650.0
296139456.0,-823536614.0,34750.0
296139433.0,-823536802.0,34850.0
296139400.0,-823536987.0,34950.0
296139367.0,-823537172.0,35050.0
296139333.0,-823537356.0,35150.0
296139300.0,-823537541.0,35250.0
296139283.0,-823537634.0,35300.0
296139236.0,-823537915.0,35450.0
296139202.0,-823538100.0,35550.0
296139135.0,-823538471.0,35750.0
296139118.0,-823538563.0,35800.0
296139082.0,-823538753.0,35900.0
296139031.0,-823539031.0,36050.0
