latitude,longitude,Dsecond
296238285.0,-823381950.0,56850.0
296238285.0,-823381950.0,57000.0
296238285.0,-823381950.0,57050.0
296238285.0,-823381950.0,57150.0
296238286.0,-823381947.0,57300.0
296238286.0,-823381947.0,57350.0
296238286.0,-823381947.0,57450.0
296238286.0,-823381947.0,57550.0
296238286.0,-823381947.0,57650.0
296238286.0,-823381947.0,57750.0
296238287.0,-823381946.0,57850.0
296238287.0,-823381946.0,57950.0
296238287.0,-823381947.0,58050.0
296238287.0,-823381947.0,58200.0
296238287.0,-823381947.0,58200.0
296238289.0,-823381944.0,58350.0
296238289.0,-823381945.0,58450.0
296238289.0,-823381945.0,58550.0
296238289.0,-823381945.0,58650.0
296238289.0,-823381945.0,58750.0
296238290.0,-823381941.0,58850.0
296238290.0,-823381941.0,58950.0
296238290.0,-823381941.0,59050.0
296238290.0,-823381941.0,59150.0
296238290.0,-823381941.0,59250.0
296238293.0,-823381938.0,59350.0
296238293.0,-823381939.0,59450.0
296238293.0,-823381939.0,59550.0
296238293.0,-823381939.0,59650.0
296238293.0,-823381939.0,59750.0
296238294.0,-823381936.0,59850.0
296238295.0,-823381936.0,59950.0
296238295.0,-823381936.0,50.0
296238295.0,-823381936.0,150.0
296238296.0,-823381933.0,300.0
296238296.0,-823381933.0,350.0
296238296.0,-823381933.0,400.0
296238296.0,-823381933.0,550.0
296238296.0,-823381933.0,650.0
296238296.0,-823381933.0,750.0
296238297.0,-823381933.0,850.0
296238297.0,-823381933.0,950.0
296238297.0,-823381933.0,1050.0
296238296.0,-823381933.0,1150.0
296238296.0,-823381934.0,1250.0
296238295.0,-823381936.0,1450.0
296238295.0,-823381936.0,1550.0
296238294.0,-823381937.0,1650.0
296238294.0,-823381937.0,1750.0
296238297.0,-823381935.0,1850.0
296238297.0,-823381935.0,1950.0
296238296.0,-823381935.0,2050.0
296238296.0,-823381935.0,2150.0
296238300.0,-823381929.0,2300.0
296238300.0,-823381929.0,2350.0
296238300.0,-823381929.0,2450.0
296238300.0,-823381930.0,2550.0
296238300.0,-823381930.0,2650.0
296238300.0,-823381930.0,2750.0
296238303.0,-823381925.0,2850.0
296238303.0,-823381925.0,2950.0
296238302.0,-823381925.0,3050.0
296238302.0,-823381925.0,3150.0
296238302.0,-823381925.0,3250.0
296238307.0,-823381920.0,3350.0
296238307.0,-823381920.0,3400.0
296238307.0,-823381920.0,3600.0
296238307.0,-823381920.0,3750.0
296238310.0,-823381917.0,3850.0
