latitude,longitude,Dsecond
296238731.0,-823381913.0,5250.0
296238734.0,-823381915.0,5349.0
296238734.0,-823381915.0,5399.0
296238734.0,-823381915.0,5550.0
296238734.0,-823381915.0,5600.0
296238734.0,-823381915.0,5700.0
296238736.0,-823381920.0,5849.0
296238736.0,-823381919.0,5899.0
296238736.0,-823381919.0,6000.0
296238736.0,-823381919.0,6100.0
296238736.0,-823381919.0,6200.0
296238736.0,-823381919.0,6300.0
296238738.0,-823381925.0,6399.0
296238738.0,-823381925.0,6500.0
296238738.0,-823381925.0,6650.0
296238738.0,-823381925.0,6750.0
296238738.0,-823381925.0,6800.0
296238740.0,-823381929.0,6950.0
296238740.0,-823381929.0,7000.0
296238740.0,-823381929.0,7100.0
296238740.0,-823381929.0,7200.0
296238741.0,-823381936.0,7349.0
296238741.0,-823381936.0,7399.0
296238740.0,-823381936.0,7550.0
296238740.0,-823381936.0,7650.0
296238740.0,-823381936.0,7750.0
296238741.0,-823381939.0,7849.0
296238741.0,-823381939.0,7950.0
296238741.0,-823381939.0,8050.0
296238741.0,-823381939.0,8100.0
296238741.0,-823381939.0,8250.0
296238740.0,-823381945.0,8349.0
296238740.0,-823381945.0,8450.0
296238740.0,-823381945.0,8550.0
296238740.0,-823381945.0,8650.0
296238740.0,-823381945.0,8700.0
296238741.0,-823381950.0,8849.0
296238741.0,-823381950.0,8950.0
296238741.0,-823381950.0,9050.0
296238740.0,-823381950.0,9150.0
296238740.0,-823381950.0,9250.0
296238743.0,-823381956.0,9349.0
296238743.0,-823381957.0,9450.0
296238742.0,-823381957.0,9550.0
296238742.0,-823381957.0,9650.0
296238742.0,-823381957.0,9750.0
296238745.0,-823381963.0,9849.0
296238745.0,-823381963.0,9950.0
296238745.0,-823381963.0,10050.0
296238745.0,-823381963.0,10150.0
296238745.0,-823381963.0,10250.0
296238747.0,-823381969.0,10349.0
296238747.0,-823381969.0,10450.0
296238747.0,-823381969.0,10500.0
296238746.0,-823381969.0,10650.0
296238746.0,-823381969.0,10750.0
296238748.0,-823381975.0,10849.0
296238748.0,-823381975.0,10899.0
296238748.0,-823381976.0,11050.0
296238748.0,-823381976.0,11100.0
296238748.0,-823381976.0,11250.0
296238749.0,-823381982.0,11349.0
296238748.0,-823381982.0,11450.0
296238748.0,-823381982.0,11550.0
296238748.0,-823381982.0,11600.0
296238748.0,-823381983.0,11750.0
296238749.0,-823381988.0,11849.0
296238749.0,-823381988.0,11899.0
296238749.0,-823381988.0,12000.0
296238749.0,-823381988.0,12100.0
296238749.0,-823381988.0,12250.0
296238751.0,-823381995.0,12349.0
296238751.0,-823381995.0,12399.0
296238751.0,-823381995.0,12500.0
296238750.0,-823381995.0,12600.0
296238750.0,-823381995.0,12750.0
296238750.0,-823381995.0,12800.0
296238752.0,-823382004.0,12899.0
296238752.0,-823382004.0,13000.0
296238752.0,-823382005.0,13200.0
296238752.0,-823382005.0,13300.0
296238753.0,-823382011.0,13399.0
296238753.0,-823382011.0,13500.0
296238753.0,-823382011.0,13600.0
296238753.0,-823382012.0,13750.0
296238753.0,-823382012.0,13800.0
296238754.0,-823382018.0,13899.0
296238754.0,-823382018.0,14000.0
296238754.0,-823382018.0,14100.0
296238754.0,-823382018.0,14150.0
296238754.0,-823382026.0,14349.0
296238754.0,-823382026.0,14399.0
296238754.0,-823382026.0,14500.0
296238754.0,-823382027.0,14600.0
296238753.0,-823382027.0,14700.0
296238753.0,-823382027.0,14800.0
