latitude,longitude,Dsecond
296469821.0,-823555007.0,53150.0
-16.0,-73.0,53250.0
296469817.0,-823555034.0,53350.0
-7.0,-72.0,53449.0
296469813.0,-823555061.0,53600.0
-65.0,-33.0,53700.0
296469783.0,-823555091.0,53800.0
-62.0,-823555136.0,53850.0
296469773.0,-823555167.0,54000.0
-62.0,-823555198.0,54049.0
296469765.0,-823555214.0,54200.0
-56.0,-823555239.0,54250.0
296469758.0,-11.0,54400.0
-104.0,-823555255.0,54449.0
296469754.0,-18.0,54600.0
-115.0,-823555301.0,54700.0
296469719.0,-32.0,54750.0
-105.0,-823555317.0,54900.0
296469713.0,-39.0,55000.0
-130.0,-823555363.0,55049.0
296469696.0,-53.0,55200.0
-158.0,-823555353.0,55250.0
296469689.0,-41.0,55400.0
-161.0,-823555395.0,55449.0
296469670.0,-32.0,55600.0
-229.0,-823555422.0,55650.0
296469635.0,-36.0,55800.0
-122.0,-823555435.0,55900.0
296469608.0,-36.0,56000.0
-115.0,-823555474.0,56100.0
296469589.0,-49.0,56200.0
-205.0,-823555478.0,56250.0
296469579.0,-25.0,56350.0
-205.0,-823555489.0,56499.0
296469549.0,-25.0,56600.0
-212.0,-823555519.0,56700.0
296469502.0,-29.0,56800.0
-202.0,-823555529.0,56900.0
296469489.0,-34.0,57000.0
-202.0,-823555556.0,57100.0
296469450.0,-32.0,57200.0
-204.0,-823555563.0,57300.0
296469437.0,-823555586.0,57400.0
-207.0,-823555593.0,57499.0
296469396.0,-16.0,57600.0
-194.0,-823555611.0,57700.0
296469367.0,-12.0,57750.0
-206.0,-823555621.0,57900.0
296469319.0,-32.0,57950.0
-206.0,-823555625.0,58099.0
296469303.0,-51.0,58200.0
-200.0,-823555630.0,58250.0
296469253.0,-50.0,58400.0
-197.0,-823555634.0,58499.0
296469219.0,-48.0,58599.0
-206.0,-823555636.0,58700.0
296469198.0,-46.0,58800.0
-238.0,-823555637.0,58900.0
296469165.0,-57.0,59000.0
-229.0,-823555662.0,59100.0
296469132.0,-45.0,59200.0
-216.0,-823555661.0,59300.0
296469116.0,-39.0,59400.0
-212.0,-823555658.0,59499.0
296469083.0,-41.0,59600.0
-210.0,-823555654.0,59700.0
296469016.0,-58.0,59800.0
-177.0,-823555648.0,59900.0
296468980.0,-67.0,100.0
-143.0,-823555665.0,200.0
296468944.0,-59.0,300.0
-145.0,-823555659.0,400.0
296468909.0,-53.0,499.0
-128.0,-823555652.0,600.0
296468874.0,-64.0,700.0
-92.0,-823555645.0,750.0
296468855.0,-86.0,900.0
-63.0,-823555637.0,1000.0
296468822.0,-98.0,1100.0
-55.0,-823555671.0,1200.0
296468790.0,-92.0,1300.0
-58.0,-823555666.0,1400.0
296468758.0,-80.0,1499.0
-49.0,-823555662.0,1549.0
296468727.0,-62.0,1700.0
-48.0,-823555660.0,1800.0
296468690.0,-49.0,1850.0
-44.0,-823555653.0,1949.0
296468659.0,-22.0,2049.0
-27.0,-823555650.0,2200.0
296468629.0,-22.0,2250.0
-28.0,-823555680.0,2350.0
296468614.0,-9.0,2449.0
-33.0,-823555679.0,2549.0
296468569.0,-12.0,2650.0
-25.0,-823555679.0,2800.0
296468555.0,-11.0,2900.0
-20.0,-823555678.0,3000.0
296468486.0,-8.0,3049.0
-10.0,-823555690.0,3100.0
296468453.0,-14.0,3300.0
-9.0,-823555691.0,3400.0
296468437.0,-14.0,3499.0
-33.0,-823555693.0,3549.0
296468388.0,-11.0,3700.0
-47.0,-823555694.0,3750.0
296468367.0,-9.0,3850.0
-31.0,-823555695.0,4000.0
296468336.0,-7.0,4049.0
-38.0,-823555703.0,4200.0
296468304.0,-1.0,4300.0
-45.0,-823555705.0,4400.0
296468273.0,-3.0,4499.0
-46.0,-823555707.0,4549.0
296468241.0,-9.0,4650.0
-43.0,-823555709.0,4800.0
296468212.0,-5.0,4900.0
-42.0,-823555710.0,5000.0
296468180.0,-823555709.0,5049.0
-52.0,-823555710.0,5200.0
296468148.0,13.0,5300.0
-53.0,-823555711.0,5400.0
296468116.0,45.0,5499.0
-40.0,-823555712.0,5549.0
296468083.0,43.0,5700.0
-42.0,-823555713.0,5800.0
296468049.0,31.0,5850.0
-43.0,-823555708.0,6000.0
296468016.0,33.0,6099.0
-37.0,-823555708.0,6200.0
296467982.0,36.0,6300.0
-46.0,-823555709.0,6400.0
296467947.0,36.0,6450.0
-38.0,-823555709.0,6549.0
296467912.0,36.0,6750.0
-34.0,-823555709.0,6850.0
296467869.0,33.0,6950.0
-38.0,-823555709.0,7049.0
296467832.0,31.0,7150.0
-45.0,-823555709.0,7250.0
296467795.0,29.0,7350.0
