latitude,longitude,Dsecond
296370575.0,-823393722.0,35200.0
296370576.0,-823393723.0,35350.0
296370568.0,-823393723.0,35400.0
296370554.0,-823393723.0,35500.0
296370540.0,-823393723.0,35600.0
296370525.0,-823393723.0,35700.0
296370537.0,-823393725.0,35800.0
296370522.0,-823393726.0,35950.0
296370517.0,-823393726.0,36000.0
296370508.0,-823393727.0,36100.0
296370493.0,-823393727.0,36250.0
296370506.0,-823393724.0,36350.0
296370503.0,-823393724.0,36400.0
296370494.0,-823393724.0,36550.0
296370488.0,-823393724.0,36650.0
296370482.0,-823393724.0,36750.0
296370499.0,-823393726.0,36850.0
296370497.0,-823393726.0,36950.0
296370496.0,-823393726.0,37000.0
296370493.0,-823393726.0,37150.0
296370491.0,-823393727.0,37250.0
296370501.0,-823393725.0,37350.0
296370501.0,-823393725.0,37450.0
296370501.0,-823393725.0,37550.0
296370501.0,-823393726.0,37600.0
296370501.0,-823393726.0,37750.0
296370502.0,-823393725.0,37850.0
296370502.0,-823393726.0,37950.0
296370502.0,-823393726.0,38050.0
296370502.0,-823393726.0,38150.0
296370502.0,-823393726.0,38250.0
296370503.0,-823393725.0,38350.0
296370503.0,-823393725.0,38450.0
296370503.0,-823393725.0,38550.0
296370502.0,-823393725.0,38700.0
296370502.0,-823393725.0,38750.0
296370503.0,-823393725.0,38850.0
296370503.0,-823393725.0,38950.0
296370503.0,-823393725.0,39000.0
296370503.0,-823393725.0,39150.0
296370503.0,-823393724.0,39250.0
296370504.0,-823393725.0,39350.0
296370504.0,-823393725.0,39450.0
296370504.0,-823393725.0,39550.0
296370504.0,-823393725.0,39600.0
296370504.0,-823393725.0,39750.0
296370505.0,-823393725.0,39900.0
296370505.0,-823393725.0,40050.0
296370505.0,-823393725.0,40150.0
296370505.0,-823393725.0,40200.0
296370504.0,-823393725.0,40350.0
296370504.0,-823393725.0,40400.0
296370504.0,-823393725.0,40500.0
296370504.0,-823393725.0,40650.0
296370504.0,-823393725.0,40750.0
296370505.0,-823393725.0,40800.0
296370505.0,-823393725.0,40900.0
296370505.0,-823393725.0,41000.0
296370505.0,-823393725.0,41150.0
296370505.0,-823393725.0,41200.0
296370506.0,-823393726.0,41350.0
296370506.0,-823393726.0,41450.0
296370506.0,-823393726.0,41550.0
296370506.0,-823393726.0,41600.0
296370506.0,-823393726.0,41750.0
296370506.0,-823393726.0,41850.0
296370506.0,-823393726.0,41900.0
296370506.0,-823393726.0,42050.0
296370506.0,-823393726.0,42150.0
296370506.0,-823393726.0,42200.0
296370507.0,-823393726.0,42300.0
296370507.0,-823393726.0,42450.0
296370506.0,-823393726.0,42550.0
296370506.0,-823393726.0,42600.0
296370506.0,-823393726.0,42700.0
296370507.0,-823393725.0,42800.0
296370507.0,-823393725.0,42900.0
296370507.0,-823393725.0,43050.0
296370507.0,-823393725.0,43150.0
296370507.0,-823393725.0,43250.0
296370508.0,-823393725.0,43300.0
