latitude,longitude,Dsecond
296238993.0,-823381672.0,35900.0
296238993.0,-823381672.0,36000.0
296238993.0,-823381671.0,36100.0
296238993.0,-823381671.0,36150.0
296238991.0,-823381672.0,36300.0
296238991.0,-823381672.0,36350.0
296238991.0,-823381672.0,36450.0
296238991.0,-823381671.0,36550.0
296238991.0,-823381671.0,36650.0
296238991.0,-823381671.0,36750.0
296238988.0,-823381672.0,36850.0
296238988.0,-823381671.0,37000.0
296238987.0,-823381671.0,37100.0
296238987.0,-823381671.0,37200.0
296238987.0,-823381671.0,37250.0
296238984.0,-823381672.0,37350.0
296238984.0,-823381672.0,37450.0
296238984.0,-823381672.0,37550.0
296238983.0,-823381672.0,37650.0
296238983.0,-823381672.0,37750.0
296238980.0,-823381674.0,37800.0
296238980.0,-823381674.0,38000.0
296238980.0,-823381674.0,38050.0
296238980.0,-823381674.0,38200.0
296238978.0,-823381674.0,38300.0
296238978.0,-823381674.0,38400.0
296238978.0,-823381674.0,38450.0
296238978.0,-823381674.0,38550.0
296238978.0,-823381675.0,38700.0
296238978.0,-823381675.0,38800.0
296238976.0,-823381674.0,38900.0
296238976.0,-823381674.0,39000.0
296238976.0,-823381674.0,39050.0
296238976.0,-823381674.0,39200.0
296238976.0,-823381674.0,39300.0
296238975.0,-823381675.0,39400.0
296238975.0,-823381675.0,39500.0
296238975.0,-823381675.0,39550.0
296238975.0,-823381675.0,39700.0
296238972.0,-823381675.0,39800.0
296238972.0,-823381675.0,39850.0
296238972.0,-823381675.0,40000.0
296238972.0,-823381675.0,40100.0
296238972.0,-823381675.0,40200.0
296238971.0,-823381675.0,40300.0
296238971.0,-823381675.0,40400.0
296238971.0,-823381675.0,40500.0
296238971.0,-823381675.0,40600.0
296238971.0,-823381675.0,40700.0
296238969.0,-823381676.0,40800.0
296238969.0,-823381676.0,40900.0
296238969.0,-823381676.0,40950.0
296238969.0,-823381676.0,41050.0
296238969.0,-823381676.0,41200.0
296238966.0,-823381678.0,41300.0
296238966.0,-823381678.0,41350.0
296238966.0,-823381678.0,41500.0
296238966.0,-823381678.0,41600.0
296238966.0,-823381678.0,41650.0
296238966.0,-823381678.0,41800.0
296238964.0,-823381678.0,41900.0
296238964.0,-823381678.0,42000.0
296238964.0,-823381677.0,42100.0
296238964.0,-823381677.0,42200.0
296238964.0,-823381677.0,42300.0
296238961.0,-823381680.0,42400.0
296238961.0,-823381680.0,42500.0
296238961.0,-823381681.0,42700.0
296238961.0,-823381681.0,42750.0
296238960.0,-823381681.0,42850.0
296238960.0,-823381681.0,42950.0
296238960.0,-823381681.0,43050.0
296238960.0,-823381681.0,43150.0
296238960.0,-823381681.0,43250.0
296238959.0,-823381683.0,43350.0
296238959.0,-823381683.0,43450.0
296238959.0,-823381684.0,43550.0
296238959.0,-823381684.0,43650.0
296238959.0,-823381684.0,43750.0
296238958.0,-823381685.0,43850.0
296238958.0,-823381685.0,43950.0
296238958.0,-823381685.0,44050.0
296238958.0,-823381685.0,44200.0
296238958.0,-823381686.0,44300.0
296238957.0,-823381686.0,44350.0
296238957.0,-823381686.0,44500.0
296238957.0,-823381686.0,44550.0
