latitude,longitude,Dsecond
296518504.0,-823747951.0,31749.0
296518507.0,-823747811.0,31849.0
296518509.0,-823747750.0,31899.0
296518515.0,-823747564.0,32049.0
296518519.0,-823747440.0,32149.0
296518523.0,-823747316.0,32249.0
296518530.0,-823747176.0,32349.0
296518535.0,-823747049.0,32449.0
296518539.0,-823746923.0,32549.0
296518544.0,-823746797.0,32649.0
296518550.0,-823746671.0,32749.0
296518556.0,-823746530.0,32849.0
296518562.0,-823746402.0,32949.0
296518567.0,-823746273.0,33049.0
296518573.0,-823746145.0,33149.0
296518579.0,-823746017.0,33249.0
296518586.0,-823745873.0,33349.0
296518593.0,-823745742.0,33449.0
296518599.0,-823745612.0,33549.0
296518606.0,-823745481.0,33649.0
296518613.0,-823745351.0,33749.0
296518619.0,-823745273.0,33799.0
296518631.0,-823745075.0,33949.0
296518639.0,-823744942.0,34049.0
296518647.0,-823744810.0,34149.0
296518655.0,-823744678.0,34249.0
296518659.0,-823744531.0,34349.0
296518667.0,-823744396.0,34449.0
296518676.0,-823744262.0,34549.0
296518684.0,-823744128.0,34649.0
296518692.0,-823743993.0,34749.0
296518712.0,-823743920.0,34799.0
296518725.0,-823743786.0,34899.0
296518744.0,-823743584.0,35049.0
296518751.0,-823743517.0,35099.0
296518773.0,-823743315.0,35249.0
296518755.0,-823743168.0,35349.0
296518759.0,-823743100.0,35399.0
296518767.0,-823742965.0,35499.0
296518779.0,-823742761.0,35649.0
296518786.0,-823742625.0,35749.0
296518812.0,-823742488.0,35849.0
296518818.0,-823742420.0,35899.0
296518829.0,-823742285.0,36000.0
296518840.0,-823742149.0,36099.0
296518857.0,-823741945.0,36249.0
296518857.0,-823741819.0,36349.0
296518861.0,-823741752.0,36399.0
296518874.0,-823741551.0,36549.0
296518883.0,-823741418.0,36649.0
296518891.0,-823741284.0,36749.0
296518907.0,-823741209.0,36799.0
296518912.0,-823741142.0,36849.0
296518933.0,-823740873.0,37049.0
296518944.0,-823740738.0,37149.0
296518955.0,-823740604.0,37249.0
296518960.0,-823740460.0,37349.0
296518965.0,-823740392.0,37399.0
296518974.0,-823740257.0,37499.0
296518988.0,-823740053.0,37649.0
296518998.0,-823739918.0,37749.0
296519002.0,-823739784.0,37849.0
296519006.0,-823739717.0,37899.0
296519015.0,-823739582.0,38000.0
296519023.0,-823739447.0,38099.0
296519030.0,-823739312.0,38199.0
296519053.0,-823739098.0,38349.0
296519063.0,-823738961.0,38449.0
296519074.0,-823738825.0,38549.0
296519084.0,-823738688.0,38649.0
296519094.0,-823738551.0,38749.0
296519108.0,-823738421.0,38849.0
296519113.0,-823738353.0,38899.0
296519130.0,-823738150.0,39049.0
296519142.0,-823738015.0,39149.0
296519153.0,-823737879.0,39249.0
296519153.0,-823737752.0,39349.0
296519157.0,-823737685.0,39399.0
296519171.0,-823737484.0,39549.0
296519180.0,-823737350.0,39649.0
296519189.0,-823737216.0,39749.0
296519212.0,-823737090.0,39849.0
296519223.0,-823736957.0,39949.0
296519229.0,-823736891.0,40000.0
296519247.0,-823736693.0,40149.0
296519259.0,-823736561.0,40249.0
296519248.0,-823736517.0,40299.0
296519260.0,-823736325.0,40449.0
296519268.0,-823736197.0,40549.0
296519276.0,-823736070.0,40649.0
296519283.0,-823735942.0,40749.0
296519273.0,-823735812.0,40849.0
296519277.0,-823735684.0,40949.0
296519279.0,-823735556.0,41049.0
296519281.0,-823735428.0,41149.0
296519283.0,-823735300.0,41249.0
296519336.0,-823735161.0,41349.0
296519348.0,-823735031.0,41449.0
296519360.0,-823734902.0,41549.0
296519366.0,-823734837.0,41599.0
296519386.0,-823734643.0,41749.0
296519384.0,-823734509.0,41849.0
296519395.0,-823734380.0,41949.0
296519401.0,-823734315.0,42000.0
296519417.0,-823734120.0,42149.0
296519428.0,-823733990.0,42249.0
296519438.0,-823733867.0,42349.0
296519449.0,-823733739.0,42449.0
296519459.0,-823733611.0,42549.0
296519470.0,-823733482.0,42649.0
296519481.0,-823733354.0,42749.0
296519500.0,-823733240.0,42849.0
296519513.0,-823733115.0,42949.0
296519526.0,-823732990.0,43049.0
296519539.0,-823732864.0,43149.0
296519552.0,-823732739.0,43249.0
296519554.0,-823732645.0,43349.0
296519565.0,-823732525.0,43449.0
296519576.0,-823732405.0,43549.0
296519587.0,-823732285.0,43649.0
296519598.0,-823732166.0,43749.0
296519609.0,-823732078.0,43849.0
296519621.0,-823731964.0,43949.0
296519632.0,-823731850.0,44049.0
296519644.0,-823731736.0,44149.0
296519655.0,-823731623.0,44249.0
296519653.0,-823731543.0,44349.0
296519662.0,-823731435.0,44449.0
296519670.0,-823731327.0,44549.0
296519679.0,-823731219.0,44649.0
296519687.0,-823731111.0,44749.0
296519701.0,-823731013.0,44849.0
296519710.0,-823730907.0,44949.0
296519718.0,-823730801.0,45049.0
296519727.0,-823730695.0,45149.0
296519736.0,-823730589.0,45249.0
296519747.0,-823730516.0,45349.0
296519756.0,-823730415.0,45449.0
296519760.0,-823730365.0,45499.0
296519774.0,-823730215.0,45649.0
296519783.0,-823730114.0,45749.0
296519785.0,-823730046.0,45849.0
296519800.0,-823729856.0,46049.0
296519808.0,-823729762.0,46149.0
296519815.0,-823729667.0,46249.0
296519830.0,-823729597.0,46349.0
296519834.0,-823729552.0,46399.0
296519848.0,-823729417.0,46549.0
296519852.0,-823729372.0,46599.0
296519866.0,-823729237.0,46749.0
296519875.0,-823729147.0,46849.0
296519872.0,-823729097.0,46949.0
296519880.0,-823729013.0,47049.0
296519887.0,-823728929.0,47149.0
296519891.0,-823728887.0,47199.0
296519899.0,-823728803.0,47299.0
296519901.0,-823728724.0,47449.0
296519904.0,-823728686.0,47499.0
296519909.0,-823728609.0,47599.0
296519918.0,-823728493.0,47750.0
296519912.0,-823728418.0,47849.0
296519913.0,-823728380.0,47899.0
296519916.0,-823728304.0,48000.0
296519918.0,-823728228.0,48099.0
296519920.0,-823728151.0,48200.0
296519928.0,-823728076.0,48349.0
296519931.0,-823728006.0,48449.0
296519932.0,-823727971.0,48499.0
296519935.0,-823727867.0,48650.0
296519937.0,-823727797.0,48750.0
296519938.0,-823727728.0,48850.0
296519955.0,-823727740.0,48899.0
296519960.0,-823727678.0,49000.0
296519968.0,-823727585.0,49150.0
296519971.0,-823727554.0,49200.0
296519952.0,-823727531.0,49299.0
296519952.0,-823727394.0,49550.0
296519952.0,-823727366.0,49600.0
296519952.0,-823727312.0,49700.0
296519945.0,-823727296.0,49799.0
